relative_path,file_name,extension,status,read_error,size_bytes,drug_root_label,primary_drug_label,primary_pH_label,condition_folder,view_folder,variant_label,model_label,model_label_source,model_bucket,comparison_pair_id,reference_manufacturer_label,manufacturer_label,reference_batch_label,comparison_batch_label,batch_pair,comparison_scope,sample_replicate_id,left_replicate_id,right_replicate_id,repeat_group_base_key,repeat_group_model_key,repeat_observation_key,repeat_group_complete,repeat_group_consistency_status,repeat_group_consensus_verdict,potential_error_label,left_product_name,left_manufacturer_label,left_batch_label,right_product_name,right_manufacturer_label,right_batch_label,manufacturer_pair,verdict,verdict_raw,char_count,word_count,has_experiment_section,experiment_fields_expected,experiment_fields_present,experiment_completeness_pct,experiment_time_interval_present,experiment_other_conditions_present,has_image_analysis_section,image_analysis_block_count,dimension_coverage_count,dimension_coverage_pct,dimension_avg_words,dimension_generic_count,dimension_duplicate_count,dimension_detail_score_pct,has_mechanism_section,mechanism_hypothesis_count,mechanism_follow_up_item_count,mechanism_evidence_trace_count,reference_trace_level,possible_placeholder_reference,mechanism_score_pct,reference_verify_placeholder,has_final_report_section,comparison_table_present,comparison_table_rows,reason_keyword_count,evidence_link_count,judgment_basis_clear,reasoning_score_pct,structural_completeness_pct,overall_quality_score_pct,bert_score_mode,bert_score_status,bert_reference_key,bert_reference_source,bert_reference_count,bert_precision_pct,bert_recall_pct,bert_f1_pct
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,8117,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-1,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 1,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,same,same,7992,1218,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,consensus,dependency_missing,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,0,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1-3,拜新同,奥赛定,BJ86516,0000117508,BJ86516 vs 0000117508,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || 3,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奥赛定,0000117508,拜新同 vs 奥赛定,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,consensus,no_reference,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,9309,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1-1,拜新同,得欣通,BJ86516,2214250501,BJ86516 vs 2214250501,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,得欣通,2214250501,拜新同 vs 得欣通,same,same,9074,1447,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,consensus,no_reference,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,0,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1-2,拜新同,得欣通,BJ86516,2214250501,BJ86516 vs 2214250501,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || 2,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,得欣通,2214250501,拜新同 vs 得欣通,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,consensus,no_reference,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,0,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-2,拜新同,赛新同,BJ86516,12401091,BJ86516 vs 12401091,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || 2,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,赛新同,12401091,拜新同 vs 赛新同,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,consensus,no_reference,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,0,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-3,拜新同,赛新同,BJ86516,12401091,BJ86516 vs 12401091,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || 3,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,赛新同,12401091,拜新同 vs 赛新同,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,consensus,no_reference,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,0,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-2,拜新同,亿普,BJ86516,A240105R1,BJ86516 vs A240105R1,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || 2,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亿普,A240105R1,拜新同 vs 亿普,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,consensus,no_reference,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,0,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-3,拜新同,亿普,BJ86516,A240105R1,BJ86516 vs A240105R1,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || 3,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亿普,A240105R1,拜新同 vs 亿普,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,consensus,no_reference,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,0,chat gpt,硝苯地平控释片30mg,,,,,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-3,拜新同,亚宝,BJ86516,241001,BJ86516 vs 241001,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || 3,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亚宝,241001,拜新同 vs 亚宝,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,consensus,no_reference,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,5322,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-1,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 1,1,inconsistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,different,different,5233,769,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,5222,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-2,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 2,1,inconsistent,different,potential_false_positive,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,same,same,5102,710,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,4982,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-3,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 3,1,inconsistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,different,different,4914,699,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,4876,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-1,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 1,1,inconsistent,same,potential_false_negative,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,different,different,4727,642,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,4995,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-2,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 2,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,same,same,4928,688,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,4792,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-3,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 3,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,same,same,4666,648,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,4876,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-1,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || 1,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,same,same,4741,671,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,4726,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-2,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || 2,1,inconsistent,same,potential_false_negative,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,different,different,4645,694,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,4466,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-3,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || 3,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,same,same,4342,594,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,5263,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-1,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 1,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,same,same,5113,750,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,4378,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-2,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 2,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,same,same,4264,622,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,4424,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-3,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 3,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,same,same,4274,613,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,4205,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-1,拜新同,立方,BJ86516,2503501,BJ86516 vs 2503501,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || 1,1,consistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,立方,2503501,拜新同 vs 立方,different,different,4133,576,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22,consensus,dependency_missing,,,0,,,
ds/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,4930,ds,硝苯地平控释片30mg,,,,,DeepSeek,mapping_file,DeepSeek,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-2,拜新同,立方,BJ86516,2503501,BJ86516 vs 2503501,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || DeepSeek,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || 2,1,consistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,立方,2503501,拜新同 vs 立方,different,different,4829,699,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,consensus,dependency_missing,,,0,,,
